,date,open,low,high,close,volume
13635,2024-10-27 05:00:00,2472.02,2463.86,2472.16,2465.25,596259.3749010477
13636,2024-10-27 04:45:00,2473.85,2472.08,2474.56,2472.08,366772.440878407
13637,2024-10-27 04:30:00,2476.39,2473.46,2477.5,2473.9,286234.2671586692
13638,2024-10-27 04:15:00,2478.39,2476.18,2480.36,2476.39,297663.5559631282
13639,2024-10-27 04:00:00,2477.74,2477.51,2481.12,2478.39,412571.9976688957
13640,2024-10-27 03:45:00,2476.77,2476.22,2479.02,2477.76,198619.5216896897
13641,2024-10-27 03:30:00,2477.49,2476.18,2478.27,2476.77,159462.4279842083
13642,2024-10-27 03:15:00,2478.97,2476.82,2480.26,2477.43,224435.6713915472
13643,2024-10-27 03:00:00,2476.91,2476.36,2479.32,2478.97,264550.2812763881
13644,2024-10-27 02:45:00,2475.85,2474.83,2476.93,2476.93,207092.8660260818
13645,2024-10-27 02:30:00,2476.69,2474.26,2477.65,2475.8,389709.06018934766
13646,2024-10-27 02:15:00,2477.33,2475.7,2478.13,2476.82,286497.9307102439
13647,2024-10-27 02:00:00,2479.08,2476.5,2479.08,2477.55,236875.6088329761
13648,2024-10-27 01:45:00,2481.0,2478.19,2482.22,2479.09,166501.8604341132
13649,2024-10-27 01:30:00,2478.59,2477.24,2481.36,2480.99,364396.608549899
13650,2024-10-27 01:15:00,2478.56,2476.73,2478.96,2478.65,272525.7729035797
13651,2024-10-27 01:00:00,2476.38,2475.47,2478.52,2478.52,457604.4681610767
13652,2024-10-27 00:45:00,2475.4,2474.94,2478.09,2476.38,310548.6774770493
13653,2024-10-27 00:30:00,2479.44,2474.76,2479.5,2475.31,514091.9837801599
13654,2024-10-27 00:15:00,2480.81,2478.75,2482.53,2479.5,870279.8625591638
13655,2024-10-27 00:00:00,2481.1,2478.8,2483.6,2480.82,780473.7445166718
13656,2024-10-26 23:45:00,2472.99,2472.98,2481.52,2481.17,1175117.3024301073
13657,2024-10-26 23:30:00,2476.01,2472.78,2476.7,2472.99,641494.2569485613
13658,2024-10-26 23:15:00,2469.54,2469.54,2476.68,2476.22,898105.7114337179
13659,2024-10-26 23:00:00,2469.67,2466.24,2471.0,2469.53,681636.1515343686
13660,2024-10-26 22:45:00,2472.33,2468.69,2472.34,2469.83,822633.8080080713
